recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_frame,relation_end_frame,relation_start_time,relation_rows,dhw_min,thw_min,ttc_min,dhw_min_raw_window,thw_min_raw_window,ttc_min_raw_window
18,407,410,2,3,9680,9714,387.2,35,25.450000000000003,0.6993679582302831,10.565055762081794,25.450000000000003,0.6993679582302831,9.316860465116266
09,236,243,2,3,4500,4549,180.0,50,143.38,3.129201222173723,10.605029585798814,129.45999999999998,2.8490316901408446,9.697378277153561
01,482,488,2,3,10025,10074,401.0,50,30.299999999999997,1.0609243697478992,10.664596273291918,30.0,1.0540920266947664,8.47704590818363
11,1132,1143,2,3,9820,9869,392.8,50,25.060000000000002,1.0112994350282487,10.701438848920859,23.53,0.953790028374544,10.362776025236597
19,112,118,2,3,2966,3015,118.64,50,91.69999999999999,2.3051784816490697,10.71145374449339,83.25,2.111336545777327,10.71145374449339
04,260,264,3,4,5986,6013,239.44,28,48.38,1.3850558259375896,10.736418511066391,48.38,1.3850558259375896,10.501779359430596
13,1227,1234,3,4,11241,11290,449.64,50,35.120000000000005,1.1213282247765008,10.777188328912468,34.02000000000001,1.1013272903852382,10.150341685649202
11,1466,1479,7,6,12782,12831,511.28,50,62.639999999999986,1.9747793190416139,10.78102189781022,58.579999999999984,1.882995821279331,10.662087912087916
11,1685,1694,7,6,14545,14594,581.8,50,56.77000000000001,1.568665377176016,10.854684512428307,51.53999999999999,1.406659388646288,9.873563218390805
12,177,186,2,3,1042,1091,41.68,50,21.79000000000002,1.084619213539075,10.864406779661039,20.200000000000045,1.0227848101265846,8.446808510638292
13,501,507,3,4,4010,4059,160.4,50,11.710000000000008,0.3737631662942869,10.933333333333367,11.569999999999993,0.3734707018673533,6.204379562043799
15,576,580,6,5,11273,11322,450.92,50,113.78999999999999,2.6092639302912173,10.951876804619825,103.14999999999998,2.353410905772302,10.419191919191919
12,471,484,4,3,3679,3728,147.16,50,29.590000000000003,1.3673752310536045,11.04560260586319,27.829999999999984,1.318332543818095,11.04560260586319
12,204,218,8,7,1507,1556,60.28,50,69.23999999999995,2.1096892138939656,11.063172043010756,63.54000000000002,1.938968568812939,10.992546583850928
11,1042,1046,2,3,8920,8969,356.8,50,33.36,1.1090425531914894,11.083056478405323,32.77,1.0897904888593284,11.033557046979865
09,602,607,8,7,11760,11809,470.4,50,79.27000000000001,2.2571184510250575,11.086713286713291,71.88999999999999,2.0493158494868866,10.418840579710144
13,341,344,4,3,2645,2694,105.8,50,25.779999999999987,0.910632285411515,11.177358490566045,25.10000000000001,0.8994273443092343,10.619205298013243
20,711,714,2,3,14908,14957,596.32,50,28.64,0.8533969010727056,11.187499999999991,25.39,0.8127400768245839,7.601796407185629
13,2000,2001,7,6,17991,18040,719.64,50,8.680000000000007,0.26593137254901983,11.19753086419754,8.099999999999966,0.25170913610938367,11.19753086419754
13,1692,1698,3,4,15395,15444,615.8,50,18.75999999999999,0.7251642829532273,11.439024390243892,16.93999999999997,0.6648351648351636,9.231884057971028
09,926,931,2,3,17834,17883,713.36,50,67.52,1.7689284778621952,11.45426356589148,67.28,1.763564875491481,11.45426356589148
12,1896,1902,3,2,15987,16036,639.48,50,29.17999999999998,1.1998355263157885,11.470588235294104,26.730000000000018,1.1128226477935061,11.470588235294104
06,661,664,7,6,14108,14157,564.32,50,21.890000000000015,0.6185363096920038,11.566210045662118,20.819999999999993,0.59434770196974,11.153543307086617
09,311,317,2,3,5939,5988,237.56,50,96.82999999999998,2.67190949227373,11.568697729988049,88.42999999999998,2.464604236343366,11.371647509578546
13,872,878,2,3,7769,7818,310.76,50,24.060000000000002,0.9225460122699388,11.608333333333334,22.0,0.8461538461538461,6.767891682785304
02,333,334,2,3,7657,7706,306.28,50,29.02000000000001,0.8540317834020016,11.616487455197145,28.78000000000003,0.8533568904593645,9.525510204081622
14,2697,2700,7,6,26077,26126,1043.08,50,29.090000000000003,0.7417134115247324,11.623287671232871,27.079999999999984,0.6966812451762281,11.515254237288126
11,1549,1551,6,7,13203,13252,528.12,50,9.89,0.32141696457588564,11.70000000000002,9.889999999999986,0.32079143691209816,6.528409090909099
14,1737,1744,8,7,16737,16786,669.48,50,49.0,1.7019798541160125,11.750599520383698,44.49999999999997,1.5255399382927655,9.933035714285706
09,512,514,3,4,9996,10045,399.84,50,45.339999999999996,1.2807909604519774,11.76020408163266,43.730000000000004,1.235310734463277,11.716180371352786
12,632,645,8,7,4908,4957,196.32,50,65.86000000000001,2.1593442622950825,11.80286738351255,60.25,1.9832126398946677,11.240671641791046
05,937,943,3,4,21821,21861,872.84,41,134.56,3.319190922545634,11.824253075571178,119.05000000000004,2.9643924302788855,11.14700374531836
15,599,603,6,5,11827,11859,473.08,33,51.75,1.5026132404181185,11.877338877338879,51.75,1.5026132404181185,11.140624999999982
20,531,533,2,3,10973,11022,438.92,50,14.889999999999997,0.44795427196149207,11.884057971014464,14.85,0.44795427196149207,7.443636363636363
10,569,572,8,7,9588,9635,383.52,48,35.670000000000016,1.0670056835177988,11.92528735632185,35.670000000000016,1.0670056835177988,11.92528735632185
16,900,903,2,3,21172,21221,846.88,50,91.32,2.5702223473121304,11.937254901960781,83.5,2.3741825419391525,11.148197596795725
05,1092,1094,8,7,25852,25901,1034.08,50,55.41999999999999,1.5330567081604423,11.969762419006479,50.70999999999998,1.3988965517241374,11.194260485651206
12,2450,2462,7,6,20785,20827,831.4,43,27.139999999999986,0.8553419476835797,11.98780487804878,27.139999999999986,0.8553419476835797,7.490872210953343
02,702,703,6,5,15689,15738,627.56,50,24.540000000000006,0.6165829145728645,12.037914691943135,22.78,0.5833546734955186,12.037914691943135
13,2038,2044,2,3,18430,18479,737.2,50,44.900000000000006,1.454015544041451,12.075117370892011,42.66999999999999,1.412446209864283,10.137873754152821
13,2614,2620,3,4,23816,23865,952.64,50,23.000000000000007,0.7759784075573551,12.213953488372104,22.07,0.7568587105624143,12.132420091324198
10,719,725,7,6,12144,12193,485.76,50,126.11000000000001,2.5389571169720155,12.219961240310079,115.38000000000002,2.3201286949527455,11.446428571428577
12,930,937,3,4,7253,7302,290.12,50,17.049999999999983,0.9936526255049065,12.233333333333348,17.049999999999983,0.9936526255049065,9.27555555555555
07,295,306,2,3,4828,4877,193.12,50,130.83,3.287185929648242,12.254223652453742,121.69999999999999,3.11971289412971,12.064306358381502
07,815,818,7,6,13995,14044,559.8,50,85.06,1.9270502945174446,12.26459627329192,78.9,1.8112947658402203,12.24938574938575
14,2424,2433,8,7,23901,23950,956.04,50,35.41999999999999,1.2251815980629535,12.264900662251645,32.69999999999999,1.1373913043478256,12.264900662251645
02,802,809,2,3,17978,18025,719.12,48,264.43,5.371318301848467,12.31052141527002,240.52999999999997,4.866073234877605,11.41034155597723
11,1564,1566,2,3,13380,13429,535.2,50,9.22999999999999,0.37112987535183023,12.31325301204813,8.889999999999986,0.35948241002830517,7.232954545454517
12,1463,1473,7,8,11944,11982,477.76,39,69.01,2.3173270651443922,12.32380952380953,61.629999999999995,2.1098938719616567,12.32380952380953
15,343,350,2,3,6639,6688,265.56,50,85.83,2.209835221421215,12.349640287769779,78.81,2.0544838373305527,12.20858895705521
15,675,677,6,5,13206,13255,528.24,50,41.92,1.313694766530868,12.450980392156863,39.19,1.280718954248366,12.450980392156863
17,829,837,6,5,18952,19001,758.08,50,41.349999999999994,1.4392620953706925,12.556756756756762,40.26999999999995,1.4031358885017406,9.795454545454547
13,744,751,3,4,6353,6402,254.12,50,55.03999999999999,1.42701581540057,12.56621004566209,50.57000000000002,1.317613340281397,11.760465116279063
06,640,644,3,4,13682,13731,547.28,50,38.579999999999984,1.0062597809076677,12.617563739376772,36.34,0.958586125032973,12.614525139664801
17,36,42,2,3,381,430,15.24,50,78.32000000000001,2.26410835214447,12.6330014224751,77.29,2.26410835214447,12.2483660130719
14,1915,1919,7,6,18771,18820,750.84,50,13.680000000000007,0.4438676184295914,12.634782608695655,13.680000000000007,0.4438676184295914,9.462427745664773
06,44,47,3,4,884,930,35.36,47,75.32,1.8829999999999998,12.677740863787378,68.86000000000004,1.7575293517100572,12.677740863787378
14,193,205,8,7,1695,1744,67.8,50,63.74000000000001,1.9576167076167077,12.726643598615915,59.39000000000004,1.823457169174088,11.91988555078684
16,643,649,2,3,15502,15551,620.08,50,83.78,2.209970983909259,12.733860342555996,78.96000000000001,2.1242937853107344,12.724902216427637
19,819,830,6,5,19822,19871,792.88,50,119.93,3.3397382344750772,12.785714285714292,118.41000000000003,3.295574728639021,12.664171122994652
15,609,613,2,3,11888,11937,475.52,50,57.75999999999999,1.5995569094433673,12.892857142857139,53.17,1.4910263600673024,12.42289719626169
02,816,820,6,5,18463,18492,738.52,30,52.99000000000001,1.3191436395319893,12.892944038929445,52.99000000000001,1.3191436395319893,12.892944038929445
05,970,977,8,7,22927,22952,917.08,26,86.58999999999997,2.3834296724470128,12.904619970193743,86.58999999999997,2.3834296724470128,12.904619970193743
18,285,288,6,5,6518,6567,260.72,50,66.51000000000005,1.8505843071786325,12.921140939597311,61.69,1.7236658284436994,12.773556231003045
16,545,546,6,5,13371,13420,534.84,50,18.319999999999993,0.46722774802346323,12.925925925925888,18.04000000000002,0.46067415730337136,12.925925925925888
09,1095,1107,2,3,20987,21036,839.48,50,122.64999999999998,3.4326896165687093,12.978835978835983,113.10999999999999,3.1844031531531525,12.402412280701746
13,322,326,2,3,2632,2681,105.28,50,16.819999999999993,0.613479052823315,13.000000000000007,16.819999999999993,0.613479052823315,10.455026455026447
07,662,671,8,7,11503,11552,460.12,50,150.40999999999997,3.730406746031745,13.056423611111109,138.54000000000002,3.444554947787171,12.347593582887704
19,469,473,2,3,11313,11362,452.52,50,56.55,1.602436950977614,13.05788423153693,52.72,1.5241399248337668,12.878734622144117
04,581,588,2,3,14345,14394,573.8,50,87.72,2.5185185185185186,13.115135834411374,81.28,2.335632183908046,12.468980021030488
04,279,280,8,7,6095,6144,243.8,50,39.54000000000002,1.1050866405813309,13.119741100323642,36.51000000000002,1.0325226244343897,13.119741100323642
09,765,767,8,7,14867,14916,594.68,50,36.079999999999984,1.3225806451612896,13.153354632587865,33.83000000000001,1.234221087194455,11.666666666666671
08,888,891,2,3,15210,15259,608.4,50,104.18999999999997,2.597606581899775,13.155303030303024,95.72999999999999,2.423544303797468,12.011292346298621
10,433,435,2,3,7230,7279,289.2,50,26.220000000000002,0.7185530282269115,13.190045248868776,25.47,0.7059312638580931,9.139896373057004
07,677,681,2,3,11906,11955,476.24,50,84.91999999999999,2.033038065597318,13.24804992199687,78.24,1.8780604896783486,12.225000000000001
11,1553,1563,8,7,13484,13512,539.36,29,50.35999999999996,1.3965612867443138,13.249394673123508,50.35999999999996,1.3965612867443138,13.237980769230756
07,714,717,3,4,12406,12455,496.24,50,59.20999999999998,1.3814745683621088,13.28769841269839,56.69,1.3475160446874257,12.040624999999995
10,184,189,7,6,3368,3397,134.72,30,95.21000000000004,2.500919359075388,13.332874828060524,95.21000000000004,2.500919359075388,13.332874828060524
15,852,853,6,5,16755,16804,670.2,50,35.5,1.074780502573418,13.379432624113493,32.97000000000001,1.0012146978439118,13.379432624113493
12,2252,2257,2,3,18896,18945,755.84,50,34.50999999999999,1.2724926253687312,13.41281138790036,32.43000000000001,1.2028931750741843,13.41281138790036
16,138,149,2,3,3015,3064,120.6,50,153.76,3.480307831598008,13.468122270742363,142.28,3.2958072735696082,13.459873760144276
05,637,640,3,4,15173,15182,606.92,10,116.70999999999998,3.1526202052944345,13.52483069977427,97.17000000000002,2.693181818181819,13.496688741721854
02,888,890,6,5,20108,20157,804.32,50,121.52999999999997,2.8164542294322126,13.528301886792454,112.54000000000002,2.6129556535871843,13.459112149532707
06,355,359,8,7,7314,7352,292.56,39,58.620000000000005,1.6686592655849701,13.600928074245934,52.31,1.4831301389282676,12.33726415094339
04,797,796,3,2,18618,18667,744.72,50,40.97000000000003,1.3224661071659143,13.656666666666675,37.18000000000001,1.21305057096248,9.068292682926836
13,1814,1817,3,4,16357,16406,654.28,50,23.910000000000025,0.7702963917525781,13.659685863874362,22.51000000000002,0.7298962386511031,13.659685863874362
09,576,580,3,4,10996,11045,439.84,50,143.58,3.2308730873087312,13.661274976213134,132.91000000000003,3.0337822414973754,13.133399209486162
13,1108,1115,2,3,10022,10071,400.88,50,53.500000000000014,1.7703507610853744,13.703370786516865,51.209999999999994,1.7697192513368984,13.628260869565217
09,574,579,2,3,10899,10929,435.96,31,142.70999999999998,3.7834040296924702,13.70893371757925,124.96000000000004,3.410480349344979,13.528925619834709
05,809,819,2,3,18728,18745,749.12,18,221.17000000000002,5.653629856850716,13.737267080745344,185.11,4.819317885967197,12.18630678077683
13,599,602,3,4,4820,4869,192.8,50,27.02000000000001,0.8155750075460311,13.78923766816141,25.97,0.8000616142945163,13.7112068965517
06,682,686,2,3,14355,14404,574.2,50,34.25000000000003,1.0897231944002554,13.81048387096775,31.600000000000023,1.0115236875800264,12.490118577075119
06,802,807,8,7,16859,16908,674.36,50,115.81,3.434460260972717,13.836320191158906,113.18,3.355469908093686,13.53827751196173
13,1853,1859,2,3,16645,16694,665.8,50,57.31,1.8193650793650795,13.858387799564262,53.52000000000004,1.7320388349514577,13.858387799564262
20,168,170,6,5,3191,3240,127.64,50,57.81999999999999,1.6638848920863307,14.012765957446799,54.84000000000003,1.58085903718651,13.440140845070433
10,467,473,3,4,7750,7799,310.0,50,223.42000000000002,3.909361329833771,14.016311166875788,221.54,3.8764654418197724,13.977287066246054
13,565,570,7,6,4525,4574,181.0,50,30.44999999999999,1.0160160160160157,14.024999999999991,30.069999999999993,1.0100704934541793,12.636054421768701
13,1388,1392,3,4,12719,12765,508.76,47,15.95,0.6064638783269961,14.046874999999991,15.95,0.6064638783269961,13.984732824427457
04,383,390,3,4,8629,8678,345.16,50,98.0,2.3728813559322037,14.080459770114954,90.89,2.207675491863007,13.366176470588227
19,838,841,6,5,20120,20169,804.8,50,37.379999999999995,0.9596919127086005,14.107744107744105,36.09000000000003,0.9318357862122395,12.189526184538638
02,1056,1060,3,2,24100,24149,964.0,50,95.85,3.2110552763819094,14.158050221565723,88.67,2.984516997643891,12.869375907111756
13,1274,1279,7,6,11571,11620,462.84,50,31.819999999999993,1.0221651140379053,14.18852459016393,31.180000000000007,1.0064557779212397,10.05432098765432
05,370,373,3,2,8843,8892,353.72,50,22.61999999999999,0.8604031951312283,14.195402298850553,22.480000000000004,0.8580152671755727,8.592485549132943
10,665,667,4,3,11413,11462,456.52,50,30.330000000000013,0.7388550548112062,14.216666666666677,28.939999999999998,0.7149209486166008,13.68539325842698
12,824,828,6,7,6440,6489,257.6,50,27.710000000000008,0.9604852686308495,14.222222222222221,25.879999999999995,0.9138418079096043,14.222222222222221
01,860,861,2,3,18246,18295,729.84,50,27.25,0.7465753424657534,14.333333333333373,25.629999999999995,0.7105627945661213,14.31944444444447
02,290,292,2,3,6683,6732,267.32,50,118.15000000000002,3.102678571428572,14.373479318734798,109.69,2.9056953642384107,13.92005076142132
15,632,633,2,3,12407,12456,496.28,50,36.49000000000001,1.008011049723757,14.39788732394364,34.88000000000001,0.9844764324019195,12.352331606217598
12,2024,2027,8,7,17198,17243,687.92,46,13.670000000000016,0.4127415458937203,14.398058252427209,13.670000000000016,0.4127415458937203,6.934615384615392
09,478,482,2,3,9367,9416,374.68,50,64.08000000000001,1.6631196470282898,14.432432432432442,59.639999999999986,1.5624836258842019,14.274463007159909
12,313,320,3,4,2423,2472,96.92,50,36.860000000000014,1.5942906574394469,14.515901060070656,35.46999999999997,1.5354978354978341,11.93573264781491
06,1353,1361,2,3,30270,30308,1210.8,39,129.53,3.875822860562537,14.53759820426487,129.53,3.875822860562537,14.53759820426487
08,158,163,3,4,2414,2463,96.56,50,162.15,3.32002457002457,14.568733153638812,150.77,3.1054582904222454,14.260261194029853
01,79,84,2,3,1631,1680,65.24,50,137.56,3.478128950695323,14.618490967056328,127.53,3.2516573176950536,12.829979879275657
08,615,618,8,7,10959,11008,438.36,50,91.57999999999998,2.2147521160822246,14.669329073482436,85.41,2.0841874084919474,14.66019417475729
13,2320,2328,8,7,21082,21131,843.28,50,96.56999999999994,3.055045871559631,14.69863013698629,94.68,2.9876932786367942,14.237593984962402
02,641,645,6,5,14244,14293,569.76,50,67.33999999999999,1.7414016033100592,14.701149425287362,62.95000000000002,1.6299844640082863,14.423698384201076
03,137,138,6,5,3515,3564,140.6,50,62.219999999999985,1.7178354500276087,14.705263157894736,59.41999999999999,1.6607043040804914,14.705263157894736
13,596,603,7,6,4857,4906,194.28,50,43.44,1.2709186658864833,14.71621621621623,40.360000000000014,1.1839249046641247,13.869415807560124
04,455,458,7,6,10573,10622,422.92,50,56.84,1.3836416747809155,14.763636363636358,52.97000000000003,1.2800869985500247,13.652061855670102
